dialogue_id,speaker,turn,act_1,act_2,act_3
97_00020,SYSTEM,Sure. What about a Mets Vs Dodgers game that's going on at Citi Field on March 10th at 8:30 pm.,OFFER,,
97_00020,USER,"Great, that sounds perfect to me!",SELECT,,
97_00020,SYSTEM,Would you like to buy some tickets right now?,OFFER_INTENT,,
97_00020,USER,"No, maybe later. Can you first check what my checking account balance is?",NEGATE_INTENT,,
97_00020,SYSTEM,"Sure. Your checking account has a balance of $22,654.82.",OFFER,,
97_00020,USER,"Okay, can you tell me what my savings account balance is?",INFORM,REQUEST_ALTS,
97_00020,SYSTEM,"Your savings account balance is $3,170.28.",OFFER,,
97_00020,USER,"Okay, thanks for your help!",SELECT,GOODBYE,
97_00020,SYSTEM,Have a nice day!,GOODBYE,,
97_00021,USER,I am looking for an activity for 4th of this month. I enjoy Games events.,INFORM,,INFORM_INTENT
97_00021,SYSTEM,Which city do you prefer?,REQUEST,,
97_00021,USER,Something in LAX.,INFORM,,
97_00021,SYSTEM,There is the Dodgers Vs Cubs game at Dodger Stadium next Monday at 8 pm.,OFFER,,
97_00021,USER,Can you give me more information?,REQUEST,,
97_00021,SYSTEM,it is Baseball.,INFORM,,
97_00021,USER,What is the address for Dodger Stadium?,REQUEST,,
97_00021,SYSTEM,1000 Vin Scully Ave.,INFORM,,
97_00021,USER,Sounds good but can you search for other events?,REQUEST_ALTS,,
97_00021,SYSTEM,There is a Dodgers Vs Diamondbacks game at Dodger Stadium next Monday at 6:30 pm.,OFFER,,
97_00021,USER,That sounds good too but could you search for Music events instead.,INFORM,REQUEST_ALTS,
97_00021,SYSTEM,Bill Callahan in on at Lodge Room next Monday at 6:30 pm.,OFFER,,
97_00021,USER,Sounds great. Could you check my balance in my checking account?,SELECT,,
97_00021,SYSTEM,Your checking account balance is $448.61.,OFFER,,
97_00021,USER,and what about my savings account?,INFORM,REQUEST_ALTS,
97_00021,SYSTEM,"Your savings account balance is $8,531.89.",OFFER,,
97_00021,USER,fine goodbye.,SELECT,GOODBYE,
97_00021,SYSTEM,Have a lovely day.,GOODBYE,,
97_00022,USER,Would you be able to help me find an event to attend?,INFORM_INTENT,,
97_00022,SYSTEM,What kind of event? Would you like Music or Sports or something else?,REQUEST,,
97_00022,USER,"Sports, I think.",INFORM,,
97_00022,SYSTEM,What city would you like?,REQUEST,,
97_00022,USER,I want to do something in Los Angeles.,INFORM,,
97_00022,SYSTEM,I have 10 options for you. One is Dodgers Vs Cubs at Dodger Stadium on March 12th at 8:30 pm.,OFFER,,
97_00022,USER,"Okay, maybe. But what else is there on March 7th, maybe a basketball game?",INFORM,,REQUEST_ALTS
97_00022,SYSTEM,"I have 2 of those. At the STAPLES Center next Thursday at 6 pm, I have Sparks Vs Mystics.",OFFER,,
97_00022,USER,"That might work, but I'm wondering what kind of American football events you have.",INFORM,REQUEST_ALTS,
97_00022,SYSTEM,How about Trojans Vs Bulldogs next Thursday at 8:30 pm at LA Memorial Coliseum?,OFFER,,
97_00022,USER,Where is that happening?,REQUEST,,
97_00022,SYSTEM,That's at 3911 Figueroa Street.,INFORM,,
97_00022,USER,"Great, let's do that!",SELECT,,
97_00022,SYSTEM,Are you ready to buy tickets now?,OFFER_INTENT,,
97_00022,USER,"I don't think so, not quite yet.",NEGATE_INTENT,,
97_00022,SYSTEM,What else can I help you with today?,REQ_MORE,,
97_00022,USER,I'd like my bank balance please.,INFORM_INTENT,,
97_00022,SYSTEM,For checking or savings?,REQUEST,,
97_00022,USER,"The checking, please.",INFORM,,
97_00022,SYSTEM,"You have a checking account balance of $5,824.30.",OFFER,,
97_00022,USER,"Terrific, thanks for your help.",SELECT,GOODBYE,
97_00022,SYSTEM,It's my pleasure.,GOODBYE,,
97_00023,USER,Find me a concert to see!,INFORM,INFORM_INTENT,
97_00023,SYSTEM,"Okay, where would you like me to search?",REQUEST,,
97_00023,USER,Find me a real banger in NY.,INFORM,,
97_00023,SYSTEM,I've found an event you might like. How about Amber Run Brooklyn in Warsaw on March 14th at 6 pm?,OFFER,,
97_00023,USER,"Nah, that won't do it. What else.",REQUEST_ALTS,,
97_00023,SYSTEM,How about Americo at La Boom next Wednesday at 6:30 pm?,OFFER,,
97_00023,USER,Find me something on the 10th.,INFORM,REQUEST_ALTS,
97_00023,SYSTEM,Okay. Would you be interested in a Blackbear concert at Pier 17 on March 10th at 6 pm?,OFFER,,
97_00023,USER,You have certainly peaked my interested. What's the address? Tell me more.,REQUEST,,
97_00023,SYSTEM,The address is 89 South Street and it is a Hip Hop event.,INFORM,,
97_00023,USER,"I would love to go, but I just need to check something. What is the balance in my checking account?",SELECT,,
97_00023,SYSTEM,"The balance of your checking account is currently $18,937.47.",OFFER,,
97_00023,USER,Alright great. How about my savings account?,INFORM,REQUEST_ALTS,
97_00023,SYSTEM,"The balance of your savings account is currently $10,818.71.",OFFER,,
97_00023,USER,"Hmm, Okay. That's alright.",SELECT,,
97_00023,SYSTEM,Would you like to make a transfer?,OFFER_INTENT,,
97_00023,USER,"No, not right now. I need to think.",NEGATE_INTENT,,
97_00023,SYSTEM,Is there anything else that I could assist you with or will that be all?,REQ_MORE,,
97_00023,USER,That is all. Thank you for your help.,NEGATE,THANK_YOU,
97_00023,SYSTEM,"Okay, goodbye.",GOODBYE,,
97_00024,USER,I am so bored right now. Can you find me something to do in Anaheim?,INFORM,INFORM_INTENT,
97_00024,SYSTEM,Would you like something specific? Like a music event or Sports?,REQUEST,,
97_00024,USER,I love everything Games related.,INFORM,,
97_00024,SYSTEM,I found 7 events you may enjoy. There's Angels Vs Astros at Angel Stadium of Anaheim next Wednesday at 7:30 pm.,OFFER,,
97_00024,USER,"Sounds awesome, but I can't go. Can you find me another one? If possible, a Baseball game on the 14th of March.",INFORM,,REQUEST_ALTS
97_00024,SYSTEM,I found 3 events of such category. There's Angels Vs Orioles at the Angel Stadium of Anaheim. Starts at 8:30 pm on March 14th.,OFFER,,
97_00024,USER,What's the address?,REQUEST,,
97_00024,SYSTEM,2000 East Gene Autry Way.,INFORM,,
97_00024,USER,Sounds amazing.,SELECT,,
97_00024,SYSTEM,Would you like to but the tickets?,OFFER_INTENT,,
97_00024,USER,"Not right now, I'm not sure if I have the money. Can you check my balance?",NEGATE_INTENT,,
97_00024,SYSTEM,From the checking or savings account?,REQUEST,,
97_00024,USER,My checking account.,INFORM,,
97_00024,SYSTEM,"The balance of your checking account is $19,032.83.",OFFER,,
97_00024,USER,Good to know.,SELECT,,
97_00024,SYSTEM,Would you like to make a transaction?,OFFER_INTENT,,
97_00024,USER,"No, I don't. Thanks a lot, bye!",NEGATE_INTENT,GOODBYE,
97_00024,SYSTEM,Have an amazing day.,GOODBYE,,
97_00025,USER,"I'm looking for interesting things to do in Atlanta, Ga. Maybe Games to attend.",INFORM,,INFORM_INTENT
97_00025,SYSTEM,There are 10 events that you might like. There's the Falcons Vs Buccaneers at Mercedes-Benz Stadium next Monday at 7:30 pm.,OFFER,,
97_00025,USER,"Sounds good, but what else is there?",REQUEST_ALTS,,
97_00025,SYSTEM,There's the Falcons Vs Jaguars at Mercedes-Benz Stadium on March 9th at 6 pm.,OFFER,,
97_00025,USER,That sound excellent.,SELECT,,
97_00025,SYSTEM,Do you need any further help?,REQ_MORE,,
97_00025,USER,I want to check my balance.,INFORM_INTENT,,
97_00025,SYSTEM,Which account would you like to check?,REQUEST,,
97_00025,USER,What's my checking account balance?,INFORM,,
97_00025,SYSTEM,"You have 1 account and your checking account balance is $24,484.90.",OFFER,,INFORM_COUNT
97_00025,USER,Alright.,SELECT,,
97_00025,SYSTEM,Do you need me to make any transfers?,OFFER_INTENT,,
97_00025,USER,"No, don't make any transfers. That's all, bye now.",NEGATE_INTENT,GOODBYE,
97_00025,SYSTEM,"Okay, have an excellent day.",GOODBYE,,
97_00026,USER,Find me something interesting for me to do.,INFORM_INTENT,,
97_00026,SYSTEM,What city and events are you looking for?,REQUEST,,
97_00026,USER,I am looking for Baseball Games near SF.,INFORM,,
97_00026,SYSTEM,Giants Vs Brewers is next Tuesday at 7 pm at Oracle Park.,OFFER,,
97_00026,USER,That works for me. Can you check the balance of my checking account?,SELECT,,
97_00026,SYSTEM,"Your checking account balance is $1,488.63.",OFFER,,
97_00026,USER,Can you tell me the balance of my savings account?,INFORM,REQUEST_ALTS,
97_00026,SYSTEM,"Your savings account balance is $6,071.87.",OFFER,,
97_00026,USER,That sounds good.,SELECT,,
97_00026,SYSTEM,Do you want to transfer any money?,OFFER_INTENT,,
97_00026,USER,"No, I don't want to transfer any money.",NEGATE_INTENT,,
97_00026,SYSTEM,Do you need something more?,REQ_MORE,,
97_00026,USER,"No, that is all. Thanks.",NEGATE,THANK_YOU,
97_00026,SYSTEM,Have a good day.,GOODBYE,,
97_00027,USER,I'd like your help finding an interesting activity for me.,INFORM_INTENT,,
97_00027,SYSTEM,Did you have anything particular in mind? Music? Sports? It could be anything really.,REQUEST,,
97_00027,USER,I'd prefer a Sports event.,INFORM,,
97_00027,SYSTEM,What city do you want to start the search in?,REQUEST,,
97_00027,USER,Find me something in the Los Angeles area.,INFORM,,
97_00027,SYSTEM,On March 12th there's a Dodgers Vs Cubs game at 8:30 pm. It's taking place at Dodger Stadium.,OFFER,,
97_00027,USER,"That sounds good, but I've changed my mind. Can you find me a Music event? Maybe some Electronica?",INFORM,,REQUEST_ALTS
97_00027,SYSTEM,Sure. I've found 3 events that might work. How about Kishi Bashi at the Masonic Lodge at Hollywood Forever? It's happening next Monday at 8:30 pm.,OFFER,,
97_00027,USER,Let's keep looking. Are there any events on the 4th of March?,INFORM,REQUEST_ALTS,
97_00027,SYSTEM,Yup. There's an event called Lights at The Teragram Ballroom. It's next Monday and starts at 7 pm.,OFFER,,
97_00027,USER,What's the venue's address?,REQUEST,,
97_00027,SYSTEM,The Teragram Ballroom is at 1234 West 7th Street.,INFORM,,
97_00027,USER,That event sounds like a good fit.,SELECT,,
97_00027,SYSTEM,Would you like me to purchase tickets for it then?,OFFER_INTENT,,
97_00027,USER,"No, not at the moment.",NEGATE_INTENT,,
97_00027,SYSTEM,Okay. Is there anything else you needed right now?,REQ_MORE,,
97_00027,USER,"Actually, I need to look at my checking account. What's the balance?",INFORM,INFORM_INTENT,
97_00027,SYSTEM,"You've currently got $19,869.56 in your checking account.",OFFER,,
97_00027,USER,"Alright, and how about my savings account?",INFORM,REQUEST_ALTS,
97_00027,SYSTEM,"In your savings account there's currently $24,588.80.",OFFER,,
97_00027,USER,Alright.,SELECT,,
97_00027,SYSTEM,Do you want to make any transfers?,OFFER_INTENT,,
97_00027,USER,"No, leave them be for now.",NEGATE_INTENT,,
97_00027,SYSTEM,Is there anything else you wanted help with?,REQ_MORE,,
97_00027,USER,"No, I'm alright. Thanks.",NEGATE,THANK_YOU,
97_00027,SYSTEM,Enjoy the rest of your day.,GOODBYE,,
97_00028,USER,"I am somewhat bored so I want you to help me, to find something interesting to do. What I am looking for is something around Phoenix, AZ. I will be free this Sunday, and I usually enjoy watching Baseball.",INFORM,,
97_00028,SYSTEM,Do you have a specific category in mind for the event you would like to attend?,REQUEST,,
97_00028,USER,I like attending Games events.,INFORM,,
97_00028,SYSTEM,There is a match of Arizona Vs La Dodgers which will happen at Chase Field the day after tomorrow at 6 pm.,OFFER,,
97_00028,USER,Can you give me the address where the event will happen?,REQUEST,,
97_00028,SYSTEM,The address of the event is 401 East Jefferson Street.,INFORM,,
97_00028,USER,That seems nice!,SELECT,,
97_00028,SYSTEM,Is there something else I can help you with?,REQ_MORE,,
97_00028,USER,I would like to check my balance!,INFORM_INTENT,,
97_00028,SYSTEM,Do you want to check the checking or savings account?,REQUEST,,
97_00028,USER,I want to see the balance of my checking account.,INFORM,,
97_00028,SYSTEM,"The balance of your checking account is $23,566.77.",OFFER,,
97_00028,USER,"What about the balance of my savings account, can you tell me that?",INFORM,REQUEST_ALTS,
97_00028,SYSTEM,"The balance of your savings account, from what I can see is $24,477.68.",OFFER,,
97_00028,USER,"Alright, that's good.",SELECT,,
97_00028,SYSTEM,Do you want to make a transfer?,OFFER_INTENT,,
97_00028,USER,"No at the moment, I am not in need of making a transfer. Good bye!",NEGATE_INTENT,GOODBYE,
97_00028,SYSTEM,Have a good time!,GOODBYE,,
97_00029,USER,I'd like you to help me find a Games event on the 13th.,INFORM,,INFORM_INTENT
97_00029,SYSTEM,Should I look in any specific city?,REQUEST,,
97_00029,USER,I'd like to find something in Chi-town.,INFORM,,
97_00029,SYSTEM,I found 3 events you might like. The first is Sky Vs Fever on March 13th at 6:30 pm at Wintrust Arena.,OFFER,,
97_00029,USER,That sounds great. Can you check my checking account balance?,SELECT,,
97_00029,SYSTEM,"Your checking balance is $2,890.54.",OFFER,,
97_00029,USER,"Okay, thank you.",SELECT,,
97_00029,SYSTEM,Do you want me to transfer anything?,OFFER_INTENT,,
97_00029,USER,No thank you. Goodbye!,NEGATE_INTENT,GOODBYE,
97_00029,SYSTEM,Have a wonderful day.,GOODBYE,,
97_00030,USER,Can you help me find a Concert for the 4th of this month?,INFORM,,INFORM_INTENT
97_00030,SYSTEM,Any preferred city to search?,REQUEST,,
97_00030,USER,"Yes, the city is San Fran.",INFORM,,
97_00030,SYSTEM,I found 5. How about next Monday at 8:30 pm for Carmina Burana at San Francisco Symphony?,OFFER,,
97_00030,USER,Good but do you have others?,REQUEST_ALTS,,
97_00030,SYSTEM,How about next Monday at 6:30 pm for Matt Corby at August Hall?,OFFER,,
97_00030,USER,What is the address for this?,REQUEST,,
97_00030,SYSTEM,The address is 420 Mason Street.,INFORM,,
97_00030,USER,Can you tell me more?,REQUEST,,
97_00030,SYSTEM,The event is Christian.,INFORM,,
97_00030,USER,Do you have anything else?,REQUEST_ALTS,,
97_00030,SYSTEM,Next Monday at 8 pm is Remo Drive at The Chapel.,OFFER,,
97_00030,USER,I like that one.,SELECT,,
97_00030,SYSTEM,Do you want tickets reserved?,OFFER_INTENT,,
97_00030,USER,No hold off and check my balance on checking account.,NEGATE_INTENT,,
97_00030,SYSTEM,"You have 1 checking account that has a balance of $7,296.68.",OFFER,,INFORM_COUNT
97_00030,USER,Ok thanks for the balance.,SELECT,GOODBYE,
97_00030,SYSTEM,Have a great day.,GOODBYE,,
97_00031,USER,Please find me an interesting Football event taking place on the 1st of March.,INFORM,,INFORM_INTENT
97_00031,SYSTEM,Is there a specific city in which I should search?,REQUEST,,
97_00031,USER,"Please find me Sports events around Sydney, Australia.",INFORM,,
97_00031,SYSTEM,"Okay. the Melbourne Knights Vs Avondale game will kick off at 8 pm today, at Football Federation Australia.",OFFER,,
97_00031,USER,That sounds perfect!,SELECT,,
97_00031,SYSTEM,Would you like to purchase tickets for the game?,OFFER_INTENT,,
97_00031,USER,"No, not right away. Let's see if I have enough money first. Please check my balance for me.",NEGATE_INTENT,,
97_00031,SYSTEM,Please tell me whether to use the checking or the savings account.,REQUEST,,
97_00031,USER,Please use my checking account. Thanks.,INFORM,,
97_00031,SYSTEM,"Your checking account balance is $7,317.73.",OFFER,,
97_00031,USER,"Okay, thanks. Unfortunately my baby sitter just cancelled, so I won't be free on the 1st of March. That will be all. Bye!",SELECT,GOODBYE,
97_00031,SYSTEM,Bye. Have a nice day.,GOODBYE,,
97_00032,USER,"I've got some leisure time, and want to look for music events to go to.",INFORM,INFORM_INTENT,
97_00032,SYSTEM,Do you want to visit a particular city?,REQUEST,,
97_00032,USER,"I'd like to look around London, UK.",INFORM,,
97_00032,SYSTEM,Beyond The Black is playing at Boston Music Room today at 7:30 pm.,OFFER,,
97_00032,USER,"That sounds good, but can you search on the 6th? I really like rock music.",INFORM,,REQUEST_ALTS
97_00032,SYSTEM,I found 1 possibility- Crystal Lake is playing at Boston Music Room starting at 7 pm next Wednesday.,OFFER,,
97_00032,USER,What's the venue address?,REQUEST,,
97_00032,SYSTEM,178 Junction Road.,INFORM,,
97_00032,USER,I like the sound of that.,SELECT,,
97_00032,SYSTEM,Shall I buy tickets?,OFFER_INTENT,,
97_00032,USER,"Not right now, thanks.",NEGATE_INTENT,,
97_00032,SYSTEM,Anything else I can help you with?,REQ_MORE,,
97_00032,USER,Tell me my checking account balance.,INFORM,INFORM_INTENT,
97_00032,SYSTEM,"Your checking account has $1,259.70.",OFFER,,
97_00032,USER,"Thanks, that's all I need right now.",SELECT,GOODBYE,
97_00032,SYSTEM,Have a great day!,GOODBYE,,
97_00033,USER,I'm looking for something interesting to do with a friend. Can you find any Music events happening around Berkeley on the 5th of this month?,INFORM,,
97_00033,SYSTEM,"Sure, I found 4 events that sound like something you might be interested in. There's the Berkeley World Music Festival happening next Tuesday at 7:30 pm and it takes place at 2500 Durant Ave.",OFFER,,
97_00033,USER,"Yeah, that sounds interesting, but can you look for some more events?",REQUEST_ALTS,,
97_00033,SYSTEM,There's an event for Jonathan Mcreynolds that's happening at Cornerstone Craft Beer & Live Music on next Tuesday at 6:30 pm.,OFFER,,
97_00033,USER,What's the address of this place?,REQUEST,,
97_00033,SYSTEM,It's 2367 Shattuck Avenue.,INFORM,,
97_00033,USER,"Okay, what kind of event is it?",REQUEST,,
97_00033,SYSTEM,It's a Christian event.,INFORM,,
97_00033,USER,"That sounds alright, but is there anything else you can find? Can you find me some Hip Hop events happening on the 14th of March?",INFORM,,REQUEST_ALTS
97_00033,SYSTEM,Sure. There's an event for Chris Webby happening on March 14th at 7 pm and it takes place at Cornerstone Craft Beer & Live Music.,OFFER,,
97_00033,USER,"Great, sounds perfect! Can you check my checking account balance?",SELECT,,
97_00033,SYSTEM,"Sure. The balance of your checking account is $6,039.60.",OFFER,,
97_00033,USER,"Okay, what's my savings account balance?",INFORM,REQUEST_ALTS,
97_00033,SYSTEM,"Your savings account balance is $9,928.24.",OFFER,,
97_00033,USER,"Great, thanks.",SELECT,,
97_00033,SYSTEM,Do you want to make a transfer?,OFFER_INTENT,,
97_00033,USER,No thanks.,NEGATE_INTENT,,
97_00033,SYSTEM,Can I help you with anything else?,REQ_MORE,,
97_00033,USER,"No, thanks for the help!",NEGATE,THANK_YOU,
97_00033,SYSTEM,Have a nice day!,GOODBYE,,
97_00034,USER,I am planning to go to some interesting event. Help me out?,INFORM_INTENT,,
97_00034,SYSTEM,What type of event would you like and in what city would you prefer?,REQUEST,,
97_00034,USER,"I will be at Portland, OR. Is there a Concert?",INFORM,,
97_00034,SYSTEM,A Bryan Adams concert will be starting at 8:30 pm tomorrow at the Theater Of The Clouds.,OFFER,,
97_00034,USER,That really sounds nice.,SELECT,,
97_00034,SYSTEM,Shall I buy you the event tickets?,OFFER_INTENT,,
97_00034,USER,Not at the moment. Just tell me how much money I have in my checking account?,NEGATE_INTENT,,
97_00034,SYSTEM,"Your checking account has $2,256.38",OFFER,,
97_00034,USER,Alright. I will be off. Bye!,SELECT,GOODBYE,
97_00034,SYSTEM,Have a nice day!,GOODBYE,,
97_00035,USER,"I'm bored, let's find something interesting to do.",INFORM_INTENT,,
97_00035,SYSTEM,"Ok, I would be happy to assist. What are you in the mood for? We can search Music or Sports. I also, need to know what city you would like to search in.",REQUEST,,
97_00035,USER,"Ok, search around NY please. Let's find a Sports event.",INFORM,,
97_00035,SYSTEM,"How about Mets Vs Braves at Citi Field on March 13th, I show this event starting at 6 pm.",OFFER,,
97_00035,USER,"That sound ok, but I would like to hear more options please.",REQUEST_ALTS,,
97_00035,SYSTEM,"Sure, How about Mets Vs Cubs at Citi Field playing tomorrow at 7:30 pm.",OFFER,,
97_00035,USER,I would still like to hear some other events please.,REQUEST_ALTS,,
97_00035,SYSTEM,No problem. How about Mets Vs Diamondbacks at Citi Field playing today at 6 pm?,OFFER,,
97_00035,USER,"Maybe, give me more details about this event. Also find the address for Citi Field please.",REQUEST,,
97_00035,SYSTEM,Sure the address is 123-01 Roosevelt Avenue. This is a Baseball event.,INFORM,,
97_00035,USER,Ok sound good. Check my balance please.,SELECT,,
97_00035,SYSTEM,"No problem, which account would you like me to check?",REQUEST,,
97_00035,USER,Get the balance for my checking please.,INFORM,,
97_00035,SYSTEM,"One moment. Your checking account balance is $1,807.67.",OFFER,,
97_00035,USER,check my savings also.,INFORM,REQUEST_ALTS,
97_00035,SYSTEM,"Sure, your savings balance is $10,311.61",OFFER,,
97_00035,USER,thanks.,SELECT,,
97_00035,SYSTEM,Should I make a transfer for you?,OFFER_INTENT,,
97_00035,USER,"No, I don't want to make any transfers today.",NEGATE_INTENT,,
97_00035,SYSTEM,"Ok, can I assist you further?",REQ_MORE,,
97_00035,USER,"No, that will be all.",NEGATE,THANK_YOU,
97_00035,SYSTEM,"ok, Have a great day.",GOODBYE,,
97_00036,USER,"I'm done with my business meetings in the UK, and want to go out tonight. Please find me a Concert to attend.",INFORM,INFORM_INTENT,
97_00036,SYSTEM,What's your location?,REQUEST,,
97_00036,USER,I'd love to attend a Rock concert around London.,INFORM,,
97_00036,SYSTEM,"Okay, Beyond The Black happen to be in town, and they'll be playing at Boston Music Room today at 7:30 pm.",OFFER,,
97_00036,USER,"Sounds perfect! Before I reserve a ticket, please let me know the balance in my checking account first.",SELECT,,
97_00036,SYSTEM,"Your checking account balance is $21,650.86.",OFFER,,
97_00036,USER,What about my savings account balance?,INFORM,REQUEST_ALTS,
97_00036,SYSTEM,"Your savings account balance is $4,862.33.",OFFER,,
97_00036,USER,All right.,SELECT,,
97_00036,SYSTEM,Would you like to initiate a transfer between the two accounts?,OFFER_INTENT,,
97_00036,USER,"No, I won't be making a transfer. I also won't be reserving a ticket - I feel a migraine coming on. Bye!",NEGATE_INTENT,GOODBYE,
97_00036,SYSTEM,"Bye, have a nice day.",GOODBYE,,
97_00037,USER,Could you help me find something interesting to do? I like country music.,INFORM,INFORM_INTENT,
97_00037,SYSTEM,"Was there a city in particular you wanted to look in? Do you like any category in particular, such as Music, Sports, or anything else?",REQUEST,,
97_00037,USER,"I like Music events. I'd like to find something around Seattle, WA.",INFORM,,
97_00037,SYSTEM,The event taking place today at 6:30 pm at Flamingo Lot is Cody Johnson.,OFFER,,
97_00037,USER,"That sounds good, but could you help me find some other events?",REQUEST_ALTS,,
97_00037,SYSTEM,"Sorry, I couldn't find any suitable events. Did you need help with anything else today?",NOTIFY_FAILURE,REQ_MORE,
97_00037,USER,Could you try searching again? I'd like to find something today around NYC.,INFORM,,INFORM_INTENT
97_00037,SYSTEM,I found 2 events for you. One event is Jason Isbell at Prospect Park Bandshell today at 8:30 pm.,OFFER,,
97_00037,USER,Where is the venue located?,REQUEST,,
97_00037,SYSTEM,"The venue is located at 141 Prospect Park West, Brooklyn.",INFORM,,
97_00037,USER,Sounds awesome. Could you check the balance in my checking account?,SELECT,,
97_00037,SYSTEM,"The balance in your checking account is $10,452.16.",OFFER,,
97_00037,USER,All right.,SELECT,,
97_00037,SYSTEM,Did you want to make a transfer,OFFER_INTENT,,
97_00037,USER,"No, I did not want to make a transfer. Goodbye!",NEGATE_INTENT,GOODBYE,
97_00037,SYSTEM,Have a wonderful day.,GOODBYE,,
97_00038,USER,I need help finding an international music event.,INFORM,,INFORM_INTENT
97_00038,SYSTEM,where are you looking to go?,REQUEST,,
97_00038,USER,I need something around NY city.,INFORM,,
97_00038,SYSTEM,Try Americo at La Boom. It's next Wednesday at 6:30 pm.,OFFER,,
97_00038,USER,"I'm not interested in that, what else you got?",REQUEST_ALTS,,
97_00038,SYSTEM,Give France Rocks Festival a chance. It's at David Rubenstein Atrium at Lincoln center. Its next Tuesday at 8:30 pm.,OFFER,,
97_00038,USER,"That's what I'm looking for, exactly.",SELECT,,
97_00038,SYSTEM,How about if I get you a ticket?,OFFER_INTENT,,
97_00038,USER,"No, I don't want that.",NEGATE_INTENT,,
97_00038,SYSTEM,Would you like help with something else?,REQ_MORE,,
97_00038,USER,Get my balance please.,INFORM_INTENT,,
97_00038,SYSTEM,Which balance do you want?,REQUEST,,
97_00038,USER,Get checking please.,INFORM,,
97_00038,SYSTEM,"You have $11,691.36. This is checking.",OFFER,,
97_00038,USER,"Fine, how about savings?",INFORM,REQUEST_ALTS,
97_00038,SYSTEM,"You have $11,584.71 in savings right now.",OFFER,,
97_00038,USER,"Perfect, that'll be it.",SELECT,GOODBYE,
97_00038,SYSTEM,Good day then.,GOODBYE,,
97_00039,USER,I'm looking for a games event? What do you have?,INFORM,INFORM_INTENT,
97_00039,SYSTEM,What city would you like to check?,REQUEST,,
97_00039,USER,"Give me Toronto, Ontario please.",INFORM,,
97_00039,SYSTEM,What about Blue Jays Vs Astros at Rogers Centre? It's on March 13th at 6:30 pm.,OFFER,,
97_00039,USER,"No, give me something else, how about San Diego?",INFORM,REQUEST_ALTS,
97_00039,SYSTEM,you have about 4 options there. How about Padres Vs Brewers at Petco park? It's tomorrow at 8:30 pm.,OFFER,,
97_00039,USER,where is this exactly?,REQUEST,,
97_00039,SYSTEM,It's at 100 Park Boulevard.,INFORM,,
97_00039,USER,How about something on the 14th?,INFORM,REQUEST_ALTS,
97_00039,SYSTEM,There ARE 2 things. How about Padres Vs Orioles at Petco Park? It's on March 14th at 7 pm.,OFFER,,
97_00039,USER,Give more detail please.,REQUEST,,
97_00039,SYSTEM,It's a game of Baseball.,INFORM,,
97_00039,USER,That's one of my favorite sports.,SELECT,,
97_00039,SYSTEM,How about some tickets for you?,OFFER_INTENT,,
97_00039,USER,"No, not for me. Give me checking balance.",NEGATE_INTENT,,
97_00039,SYSTEM,"You have $1,102.25. This is you checking balance.",OFFER,,
97_00039,USER,How about my savings?,INFORM,REQUEST_ALTS,
97_00039,SYSTEM,"You have $23,604.26 there. That's savings.",OFFER,,
97_00039,USER,That'll be all now.,SELECT,GOODBYE,
97_00039,SYSTEM,"Have a good time, thanks.",GOODBYE,,
97_00040,USER,I would like to find some exciting events to attend. I am particularly fond of Baseball,INFORM,INFORM_INTENT,
97_00040,SYSTEM,What city would you like to find events in? And do you have a specific type of event you prefer?,REQUEST,,
97_00040,USER,I would like a Games type of event in the vicinity of Chicago,INFORM,,
97_00040,SYSTEM,There is a Cubs Vs Brewers game next Wednesday at 6:30 pm taking place at Wrigley Field,OFFER,,
97_00040,USER,Can you give me the exact address for the location,REQUEST,,
97_00040,SYSTEM,The address is 1060 West Addison Street,INFORM,,
97_00040,USER,"Excellent, that works fine. I would next like to hear the balance on my checking account",SELECT,,
97_00040,SYSTEM,"Your current balance for your checking account is $13,246.53",OFFER,,
97_00040,USER,Great. Can you also give me the balance on my savings account,INFORM,REQUEST_ALTS,
97_00040,SYSTEM,"Your current savings account balance is $10,481.31",OFFER,,
97_00040,USER,Great. That's all. Goodbye,SELECT,GOODBYE,
97_00040,SYSTEM,Have a nice day!,GOODBYE,,
97_00041,USER,Find me something interesting that I would like.,INFORM_INTENT,,
97_00041,SYSTEM,What genre and city should I search for?,REQUEST,,
97_00041,USER,Find me Concert events in the District of Columbia.,INFORM,,
97_00041,SYSTEM,Do you like Carbon Leaf on March 11th at 7 pm at Union Stage?,OFFER,,
97_00041,USER,Can you give me for details?,REQUEST,,
97_00041,SYSTEM,The event genre is Blues.,INFORM,,
97_00041,USER,That works for me. Can you tell me the balance of my checking account?,SELECT,,
97_00041,SYSTEM,"You have $18,223.31 in your checking account.",OFFER,,
97_00041,USER,Can you tell me the balance of my savings account?,INFORM,REQUEST_ALTS,
97_00041,SYSTEM,"You have 1 savings account and the balance is $22,236.84",OFFER,,INFORM_COUNT
97_00041,USER,That is good.,SELECT,,
97_00041,SYSTEM,Do you need something more?,REQ_MORE,,
97_00041,USER,"No, that is all. Thanks.",NEGATE,THANK_YOU,
97_00041,SYSTEM,Have a good day.,GOODBYE,,
97_00042,USER,I need you to find me something interesting to do. I really like Games events.,INFORM,INFORM_INTENT,
97_00042,SYSTEM,What city should I check?,REQUEST,,
97_00042,USER,I need you to find me something on March 9th in the LAX area.,INFORM,,
