dialogue_id,speaker,turn,act_1,act_2,act_3
118_00025,SYSTEM,I have an economy ticket for 7:10 am for $28.,OFFER,,
118_00025,USER,I need a round trip.,SELECT,,
118_00025,SYSTEM,Leaving March 10th or March 11th and returning March 14th?,REQUEST,,
118_00025,USER,I want to start travel on 10th of this month.,INFORM,AFFIRM,
118_00025,SYSTEM,I found 2. I have a 5:10 pm with American Airlines returning flight at 9:45 am for $152.,OFFER,,
118_00025,USER,Thanks that is all I need.,SELECT,GOODBYE,
118_00025,SYSTEM,Have a great day.,GOODBYE,,
118_00026,USER,Find me a rental car.,INFORM_INTENT,,
118_00026,SYSTEM,"Where, when, and what time do you want to get it?",REQUEST,,
118_00026,USER,"I want to get it at half past 7 in the evening on the 8th of March in Portland, OR.",INFORM,,
118_00026,SYSTEM,When will you be returning it?,REQUEST,,
118_00026,USER,I will be returning it on the 14th of this month.,INFORM,,
118_00026,SYSTEM,Search revealed 4 results. One of them is a Standard Honda Accord available at Portland Bus Station on March 8th.,OFFER,,
118_00026,USER,That works for me. Can you get me Economy bus tickets to get there for 2 people on the 5th of March?,INFORM,,
118_00026,SYSTEM,Where are you departing from?,REQUEST,,
118_00026,USER,"I am departing out of Seattle, WA.",INFORM,,
118_00026,SYSTEM,I found an Economy bus departing at 6:10 am with a price of $30.,OFFER,,
118_00026,USER,That works for me.,SELECT,,
118_00026,SYSTEM,Shall I get you bus tickets now?,OFFER_INTENT,,
118_00026,USER,"No, not right now. Find me a round trip flight departing next Monday to get there. The airline does not matter.",NEGATE_INTENT,,
118_00026,SYSTEM,Will you return on March 14th?,REQUEST,,
118_00026,USER,"Yes, I will be.",AFFIRM,,
118_00026,SYSTEM,American Airlines has a $78 round-trip ticket. The first flight departs at 8:05 am and the second flight departs at 6 am.,OFFER,,
118_00026,USER,I see. Thanks. That is everything.,SELECT,GOODBYE,
118_00026,SYSTEM,Have a great day.,GOODBYE,,
118_00027,USER,"Hello, I and my friend is going out for a trip. So, looking to rent a car. Is any cars available with you?",INFORM_INTENT,,
118_00027,SYSTEM,When and at what time you need the car for pick up and where you wish to pick up the car?,REQUEST,,
118_00027,USER,I wish to pick up the car in New York City at eleven in the morning and I will need the car till next Monday.,INFORM,,
118_00027,SYSTEM,"So, how long do you need the car?",REQUEST,,
118_00027,USER,I might need the car till March 8th.,INFORM,,
118_00027,SYSTEM,"Okay! There is a Honda Accord, a Standard Car available for pick up on March 4th at Grand Central Station. do you wish to rent this car?",OFFER,,
118_00027,USER,Sounds good. Do you have any buses going to that place?,INFORM_INTENT,,
118_00027,SYSTEM,When are you planning to leave?,REQUEST,,
118_00027,USER,Might be today.,INFORM,,
118_00027,SYSTEM,From where are you starting?,REQUEST,,
118_00027,USER,I'll be starting from Philly.,INFORM,,
118_00027,SYSTEM,"Okay, there is a bus leaving at 8:30 am and it has Economy ticket and the price of the ticket will be $24. Do you wish to have a ride in this bus?",OFFER,,
118_00027,USER,Do you have any other buses available for I'll be leaving from Washington and its only for 1 and my friend is not joining me.,INFORM,,REQUEST_ALTS
118_00027,SYSTEM,Okay! I have 8 buses in queue. I think the bus leaving at 8:10 am in the morning will suit you for it has Economy tickets. The cost of the ticket is just $37 only.,OFFER,,
118_00027,USER,Which is the source and destination station of the bus?,REQUEST,,
118_00027,SYSTEM,The bus will start at Union Station and it will reach to Port Authority Station.,INFORM,,
118_00027,USER,Do you have any other buses available for I'm planning to travel on this Sunday. Any type of tickets is okay to me.,INFORM,,REQUEST_ALTS
118_00027,SYSTEM,Hello! I found 7 buses for you. Do you wish to get ticket in the bus leaving at 8:20 am in Economy class for the ticket fare is $31 only.,OFFER,,
118_00027,USER,Sounds good to me. I'm also looking for a round trip flight to reach there for my return date will be on March 14th.,SELECT,,
118_00027,SYSTEM,"So, are you going to leave on March 3rd?",REQUEST,,
118_00027,USER,"Nope, I'll be starting my journey by today itself and I need Premium Economy class tickets.",INFORM,,
118_00027,SYSTEM,Okay! I've 2 tickets for you. One is American Airlines that takes off at 10:15 am and the return flight will take off at 10:55 am and the ticket cost is $164 only.,OFFER,,
118_00027,USER,Sounds good.,SELECT,,
118_00027,SYSTEM,Do you want anything to be assisted with?,REQ_MORE,,
118_00027,USER,"Nope, thanks much for your help.",NEGATE,THANK_YOU,
118_00027,SYSTEM,Have a wonderful day.,GOODBYE,,
118_00028,USER,I would like to reserve a full-size rental car that I can pick up at six in the evening on March 12th.,INFORM,,
118_00028,SYSTEM,I can help with that. When will you return the car and what city will you pick up in?,REQUEST,,
118_00028,USER,I'm in NYC and will return the car on March 14th.,INFORM,,
118_00028,SYSTEM,I found 5 cars or you. Would you like to reserve a Chevrolet Equinox? It is a full-size car and is available for poickup on March 12th at the Port Authority Station.,OFFER,,
118_00028,USER,How much will it cost in total?,REQUEST,,
118_00028,SYSTEM,The total price is $86.,INFORM,,
118_00028,USER,What else could I rent until the 13th of March?,INFORM,REQUEST_ALTS,
118_00028,SYSTEM,I found a full-size Ford Escape available on March 12th at JFK International Airport.,OFFER,,
118_00028,USER,What is the total price for that one?,REQUEST,,
118_00028,SYSTEM,It would be $43 total for the car rental.,INFORM,,
118_00028,USER,Great.,SELECT,,
118_00028,SYSTEM,Would you like to reserve this car?,OFFER_INTENT,,
118_00028,USER,"No, not right now.",NEGATE_INTENT,,
118_00028,SYSTEM,Is there anything further I can assist you with?,REQ_MORE,,
118_00028,USER,I'd like to look for a flexible bus ticket there.,INFORM,INFORM_INTENT,
118_00028,SYSTEM,Where will you be leaving from and what day do you want to depart?,REQUEST,,
118_00028,USER,I would leave from Philadelphia on the 4th of this month.,INFORM,,
118_00028,SYSTEM,"Alright, there are 8 buses availabe. For $45 you could get a flexible ticket on a 8:30 am departure.",OFFER,,
118_00028,USER,What station does that bus arrive at?,REQUEST,,
118_00028,SYSTEM,The bus will arrive at the Port Authority Station?,INFORM,,
118_00028,USER,What other buses could I take?,REQUEST_ALTS,,
118_00028,SYSTEM,There is a bus departing at 9:50 am. A flexible ticket would be $42.,OFFER,,
118_00028,USER,Can you look for 2 economy tickets for a different departure time?,INFORM,,REQUEST_ALTS
118_00028,SYSTEM,"Sure, there is a bus leaving at 10:10 am. An economy ticket would be $21 for that departure time.",OFFER,,
118_00028,USER,Ok. I wonder what flights are available instead. Can you look for economy ticket leaving on the 3rd of this month and returning on the 13th of March?,SELECT,,
118_00028,SYSTEM,I found an American Airlines flight that leaves at 4:45 pm for $63. The return flight departs at 3:45 pm.,OFFER,,
118_00028,USER,Can you find something on United Airlines instead? I need a flight with four seats available.,INFORM,,REQUEST_ALTS
118_00028,SYSTEM,"Yes, United Airlines has a flight for $62 that departs at 4:45 am the the returning flight leaves at 10:05 am.",OFFER,,
118_00028,USER,"Thanks for the info, that's all I wanted.",SELECT,GOODBYE,
118_00028,SYSTEM,Glad I could help. Have a nice day.,GOODBYE,,
118_00029,USER,I need help with renting a car.,INFORM_INTENT,,
118_00029,SYSTEM,What date and time would you like to pick up the car and until what date will you need it?,REQUEST,,
118_00029,USER,I want to pick it up on March 8th at 2 in the afternoon and I will need it until March 11th.,INFORM,,
118_00029,SYSTEM,And where would like to pick the car up from?,REQUEST,,
118_00029,USER,Somewhere in Washington would be good.,INFORM,,
118_00029,SYSTEM,There are 4 cars that fit you. There's a nice Standard Honda Accord that you can pick up at Union Station on March 8th.,OFFER,,
118_00029,USER,"Cool, that works for me.",SELECT,,
118_00029,SYSTEM,Do you want to book the car?,OFFER_INTENT,,
118_00029,USER,"No, I don't need to book it now.",NEGATE_INTENT,,
118_00029,SYSTEM,Do you need any further help?,REQ_MORE,,
118_00029,USER,Let's look for buses that go there.,INFORM_INTENT,,
118_00029,SYSTEM,Where are you traveling from?,REQUEST,,
118_00029,USER,I'm heading out from Philly.,INFORM,,
118_00029,SYSTEM,And when do you want to leave.,REQUEST,,
118_00029,USER,I want to leave on the 5th of this month.,INFORM,,
118_00029,SYSTEM,There are 8 buses that match. There's a bus that leaves at 7:30 am. An Economy ticket is $28.,OFFER,,
118_00029,USER,What bus station does that leave from?,REQUEST,,
118_00029,SYSTEM,It leaves from Intercity Terminal.,INFORM,,
118_00029,USER,"What other buses are there? I need tickets for three people, it doesn't matter what type of ticket.",INFORM,,REQUEST_ALTS
118_00029,SYSTEM,There's a bus leaving at 7:50 am. And Economy ticket is $30.,OFFER,,
118_00029,USER,That could work.,SELECT,,
118_00029,SYSTEM,Do you want to purchase tickets?,OFFER_INTENT,,
118_00029,USER,"No, don't get tickets right now. Let's look for round trip flights to there instead.",NEGATE_INTENT,,
118_00029,SYSTEM,"Will you be leaving on March 8th, March 5th, or another date? And will you return on March 11th?",REQUEST,,
118_00029,USER,"I want to leave on March 1st, and March 11th is fine as a return. I also want an Economy ticket.",INFORM,,AFFIRM
118_00029,SYSTEM,There's 1 flight I've found. It's American Airlines with a departure take off at 9:45 am and return take off at 5:10 pm. A ticket is $152.,OFFER,,
118_00029,USER,What's the arrival of the return flight? And is it a 0 stop flights?,REQUEST,,
118_00029,SYSTEM,The return flight arrives at 7:46 pm and the flight has 1 stop.,INFORM,,
118_00029,USER,"Okay, that's good to know.",SELECT,,
118_00029,SYSTEM,Do you need me to do anything lese?,REQ_MORE,,
118_00029,USER,"No, thanks for all the help.",NEGATE,THANK_YOU,
118_00029,SYSTEM,Have a good rest of your day.,GOODBYE,,
118_00030,USER,I need a car to find a car to rent please.,INFORM_INTENT,,
118_00030,SYSTEM,What dates do you need it and when would you like to pick it up?,REQUEST,,
118_00030,USER,I'd like to pick it up next Friday at 4:30 pm and I need it until the 5th of this month.,INFORM,,
118_00030,SYSTEM,Picking up from where?,REQUEST,,
118_00030,USER,In Philly please.,INFORM,,
118_00030,SYSTEM,There's a Chevrolet Cruze available on March 5th for pickup from PHL International Airport. It's a standard vehicle.,OFFER,,
118_00030,USER,Do you have anything else?,REQUEST_ALTS,,
118_00030,SYSTEM,I also have a standard Ford Fusion which can be picked up from PHL International Airport on March 5th.,OFFER,,
118_00030,USER,What's the price please?,REQUEST,,
118_00030,SYSTEM,The total would be $96.,INFORM,,
118_00030,USER,Is there a small car that's available on the 4th?,INFORM,,REQUEST_ALTS
118_00030,SYSTEM,There are 6 cars available. I have a compact Honda Fit available on March 4th at Intercity Terminal.,OFFER,,
118_00030,USER,How much is that one?,REQUEST,,
118_00030,SYSTEM,That car costs $108 for rental.,INFORM,,
118_00030,USER,"Okay, good. I also need a bus ticket please.",INFORM_INTENT,,
118_00030,SYSTEM,For what date and leaving from where?,REQUEST,,
118_00030,USER,Leaving from Washington the 3rd of this month.,INFORM,,
118_00030,SYSTEM,There's a bus departing at 7:10 am and it's a $33 economy fare.,OFFER,,
118_00030,USER,Anything else please?,REQUEST_ALTS,,
118_00030,SYSTEM,There's another bus leaving at 7:50 am and that has an economy fare of $28.,OFFER,,
118_00030,USER,That should work.,SELECT,,
118_00030,SYSTEM,Would you like to purchase tickets?,OFFER_INTENT,,
118_00030,USER,"Not now, thanks. I do want to find a round trip flight today though, something on United Airlines and I have no seating preference.",NEGATE_INTENT,,
118_00030,SYSTEM,Is that for a March 8th return?,REQUEST,,
118_00030,USER,"No, the 13th of this month.",INFORM,,
118_00030,SYSTEM,I have 1 United Airlines flight which leaves at 8:40 pm and returns at 4:45 am and it costs $197.,OFFER,,
118_00030,USER,"Okay, I'm good for now.",SELECT,GOODBYE,
118_00030,SYSTEM,Thank you very much.,GOODBYE,,
118_00031,USER,"Can you help me find a rental car in Seattle, WA on the 3rd. I'd like to pick it up afternoon 1.",INFORM,,
118_00031,SYSTEM,How long will you need it?,REQUEST,,
118_00031,USER,I will return it on the 9th.,INFORM,,
118_00031,SYSTEM,There is a Standard car available for pickup at Seattle-Tacoma International Airport on March 3rd. It is a Honda Civic.,OFFER,,
118_00031,USER,That will be fine. Can you find me a bus going there later today?,INFORM,INFORM_INTENT,
118_00031,SYSTEM,Where will you be departing from?,REQUEST,,
118_00031,USER,"I am in Portland, OR.",INFORM,,
118_00031,SYSTEM,I have found an Economy ticket for $34 on a bus leaving at 8:40 am.,OFFER,,
118_00031,USER,What other Economy tickets are available? I'm going to need 4 in total.,INFORM,,REQUEST_ALTS
118_00031,SYSTEM,There are 7 other options available to you. There is a 9:30 am bus that has Economy tickets priced at $31.,OFFER,,
118_00031,USER,Which station does this go to?,REQUEST,,
118_00031,SYSTEM,It will arrive at King Street Station.,INFORM,,
118_00031,USER,What else is there?,REQUEST_ALTS,,
118_00031,SYSTEM,There are Economy tickets available for $28 on the 10:10 am bus.,OFFER,,
118_00031,USER,Can you tell which station that will arrive at? Which one does it depart from?,REQUEST,,
118_00031,SYSTEM,It leaves Portland Bus Station and will arrive at King Street Station.,INFORM,,
118_00031,USER,Perfect. Can you find me a round trip flight?,SELECT,,
118_00031,SYSTEM,"Would you be leaving March 1st, March 3rd, or some other time?",REQUEST,,
118_00031,USER,I'd like to leave today.,INFORM,,
118_00031,SYSTEM,Would you be returning on March 9th?,REQUEST,,
118_00031,USER,"No, I'd be returning on March 13th.",INFORM,,
118_00031,SYSTEM,"There are 3 flights that may suit you. If you like to American Airlines, there is a flight leaving at 6 am and returning at 8:35 am. The ticket price is $72.",OFFER,,
118_00031,USER,Great. Thank you for the information. That is all for today.,SELECT,GOODBYE,
118_00031,SYSTEM,You're welcome. Enjoy your day.,GOODBYE,,
118_00032,USER,I need a medium-sized car for nine in the morning on march 9th.,INFORM,,
118_00032,SYSTEM,"Sure, what day?",REQUEST,,
118_00032,USER,the 6th of march.,INFORM,,
118_00032,SYSTEM,Where would you like to pick it up?,REQUEST,,
118_00032,USER,This saturday and in Philly,INFORM,,
118_00032,SYSTEM,There's a standard hyundai elantra at intercity terminal on march 2nd.,OFFER,,
118_00032,USER,"Great, I'll need a economy bus ticket and I'll be leaving from washington.",INFORM,,INFORM_INTENT
118_00032,SYSTEM,What day?,REQUEST,,
118_00032,USER,the 1st of march.,INFORM,,
118_00032,SYSTEM,There are 8 buses. Would you like an economy ticket for $30 where the bus leaves at 7:10 am?,OFFER,,
118_00032,USER,"Yes, and I need a round trip flight for the 1st of march.",SELECT,,
118_00032,SYSTEM,Will you be returning march 9th?,REQUEST,,
118_00032,USER,"No, march 14th",INFORM,,
118_00032,SYSTEM,There's 2 flights. How about an $152 american airlines flight that leaves at 5:10 pm and returns at 9:45 am?,OFFER,,
118_00032,USER,Will the flight land at my destination and where will it leave from?,REQUEST,,
118_00032,SYSTEM,It leaves from Dulles International Airport and arrives at 7:46 pm,INFORM,,
118_00032,USER,What else is there?,REQUEST_ALTS,,
118_00032,SYSTEM,Would you like a 8:40 pm united airlines flight that returns at 9:20 am for $193?,OFFER,,
118_00032,USER,I'm all set. Thanks,SELECT,GOODBYE,
118_00032,SYSTEM,Have a wonderful day.,GOODBYE,,
118_00033,USER,"Hello, could you help to search for a rental car to travel in please?",INFORM_INTENT,,
118_00033,SYSTEM,"Sure, where do you intend to pick the car up?",REQUEST,,
118_00033,USER,"I will need the car from Portland, OR on Thursday next week.",INFORM,,
118_00033,SYSTEM,When will you be using the car from and what time do you intend to pick it up?,REQUEST,,
118_00033,USER,I would probably pick the car up at 12:00 and use it until the 10th of March.,INFORM,,
118_00033,SYSTEM,There is a nice Standard Chevrolet Cruze available for your pickup on March 7th at PDX International Airport.,OFFER,,
118_00033,USER,Are there any alternatives?,REQUEST_ALTS,,
118_00033,SYSTEM,How about a Standard Ford Fusion available for your pickup at Union Station on March 7th?,OFFER,,
118_00033,USER,May I know how much will this cost me?,REQUEST,,
118_00033,SYSTEM,This will cost you $90 in total.,INFORM,,
118_00033,USER,Are there any alternatives? This feels a little pricey.,REQUEST_ALTS,,
118_00033,SYSTEM,"Sure, there is a nice Standard Honda Accord available for pickup at PDX International Airport on March 7th.",OFFER,,
118_00033,USER,That sounds fine with me.,SELECT,,
118_00033,SYSTEM,Would you like me to make a reservation for you?,OFFER_INTENT,,
118_00033,USER,"No, that is not necessary.",NEGATE_INTENT,,
118_00033,SYSTEM,Do you require any further assistanccec?,REQ_MORE,,
118_00033,USER,Could you help me find a bus ride there instead?,INFORM_INTENT,,
118_00033,SYSTEM,When do you plan to depart?,REQUEST,,
118_00033,USER,I would probably leave next Tuesday.,INFORM,,
118_00033,SYSTEM,"Sure, and where will you be departing from?",REQUEST,,
118_00033,USER,I will be leaving from Seattle.,INFORM,,
118_00033,SYSTEM,Would you like an Economy ticket departing at 6:10 am which will cost you $30?,OFFER,,
118_00033,USER,Are there any other buses?,REQUEST_ALTS,,
118_00033,SYSTEM,How about an Economy bus ride departing at 6:30 am which will set you back $29.,OFFER,,
118_00033,USER,This sounds great! Could you also help me find a round trip to the same destination please?,SELECT,,
118_00033,SYSTEM,"Sure, will you be returning on March 10th?",REQUEST,,
118_00033,USER,"I will be returning on 14th of this month, thanks!",INFORM,,
118_00033,SYSTEM,Will you be departing on March 7th?,REQUEST,,
118_00033,USER,"No, I would like to start travelling on Saturday this week.",INFORM,,
118_00033,SYSTEM,Would you like the American Airlines flight which departs at 8:05 am and return at 6 am which costs $75?,OFFER,,
118_00033,USER,Are there any alternatives?,REQUEST_ALTS,,
118_00033,SYSTEM,How about the Delta Airlines flight which departs at 7:55 am and returns at 9:35 am which will cost you $74?,OFFER,,
118_00033,USER,"I see, that is all I need, thank you!",SELECT,GOODBYE,
118_00033,SYSTEM,"Sure, have a safe trip!",GOODBYE,,
118_00034,USER,Find me a rental car.,INFORM_INTENT,,
118_00034,SYSTEM,Where and when do you wish to get it?,REQUEST,,
118_00034,USER,"I want to pick it up in Seattle, WA Thursday next week.",INFORM,,
118_00034,SYSTEM,What time will you pick it up?,REQUEST,,
118_00034,USER,"I wish to get it at 6 o""clock in the evening.",INFORM,,
118_00034,SYSTEM,When do you wish to return it?,REQUEST,,
118_00034,USER,I want to pick it up at half past 4 in the evening and I will return the car on the 9th.,INFORM,,
118_00034,SYSTEM,I found a Standard Ford Fusion at King Street Station on March 7th.,OFFER,,
118_00034,USER,That works for me.,SELECT,,
118_00034,SYSTEM,Shall I make a reservation now?,OFFER_INTENT,,
118_00034,USER,"No, not right now. I need a bus to get there tomorrow.",INFORM,INFORM_INTENT,
118_00034,SYSTEM,What city are you departing from?,REQUEST,,
118_00034,USER,I am departing out of Vancouver.,INFORM,,
118_00034,SYSTEM,I found an Economy bus that leaves at 6:40 am and the total cost is $28.,OFFER,,
118_00034,USER,What station does it depart from and arrive at?,REQUEST,,
118_00034,SYSTEM,The departing station is Pacific Central Station and you will arrive at King Street Station.,INFORM,,
118_00034,USER,That works for me. Book me a Delta Airlines round trip flight to get there. I am departing on March 1st and leaving on the 9th.,SELECT,,
118_00034,SYSTEM,There is a Delta Airlines flight that departs at 3:20 am and the return flight departs at 8:45 am. The total cost is $286.,OFFER,,
118_00034,USER,"Okay, I see.",SELECT,,
118_00034,SYSTEM,Do you need something more?,REQ_MORE,,
118_00034,USER,"No, that is all. Thanks.",NEGATE,THANK_YOU,
118_00034,SYSTEM,Have a great day.,GOODBYE,,
118_00035,USER,I would need a small rental car for the 12th.,INFORM,,INFORM_INTENT
118_00035,SYSTEM,Where would you like to pick it up?,REQUEST,,
118_00035,USER,I would need it in Philly.,INFORM,,
118_00035,SYSTEM,When would you need it for and at what time?,REQUEST,,
118_00035,USER,I will need it for 10:30 am on the 10th of this month.,INFORM,,
118_00035,SYSTEM,There is a nice compact honda fit that is available for pickpup at intercity terminal on march 10th.,OFFER,,
118_00035,USER,I do not like hondas. Is there anything else?,REQUEST_ALTS,,
118_00035,SYSTEM,There is a lovely compact mini cooper that would be available at intercity terminal on march 10th.,OFFER,,
118_00035,USER,I don't want to go there. Is there anything else?,REQUEST_ALTS,,
118_00035,SYSTEM,There is a lovely compact nissan leaf that would be available at 30th street station on March 10th.,OFFER,,
118_00035,USER,How much would that cost in all?,REQUEST,,
118_00035,SYSTEM,The cost is $48.,INFORM,,
118_00035,USER,That would be great. I need three flexible tickets for a bus heading there.,INFORM,,INFORM_INTENT
118_00035,SYSTEM,Where would you be leaving from and when would you be leaving?,REQUEST,,
118_00035,USER,I would be departing NYC on the 4th of March.,INFORM,,
118_00035,SYSTEM,There are 7 buses available. There is one that leaves at 7:40 am. The flexible ticket costs $43.,OFFER,,
118_00035,USER,That would be fine.,SELECT,,
118_00035,SYSTEM,You would like to get the bus tickets?,OFFER_INTENT,,
118_00035,USER,"No, not right now.",NEGATE_INTENT,,
118_00035,SYSTEM,Is there anything else you would like help with?,REQ_MORE,,
118_00035,USER,I would need a round trip to get there.,INFORM_INTENT,,
118_00035,SYSTEM,You plan to leave on March 10th?,REQUEST,,
118_00035,USER,I will be traveling on the 2nd.,INFORM,,
118_00035,SYSTEM,And returning on March 12th?,REQUEST,,
118_00035,USER,"Yes, that could work.",AFFIRM,,
118_00035,SYSTEM,I have found 4 suitable flights. There is an american airlines flight that costs $64. It leaves at 7:55 am and returns at 5:35 pm.,OFFER,,
118_00035,USER,That is too early for me. Is there anything else leaving that day?,REQUEST_ALTS,,
118_00035,SYSTEM,There is a delta airlines flight that leaves at 6:55 pm and returns at 4:40 pm. The cost is $64,OFFER,,
118_00035,USER,Thanks. That would be all.,SELECT,GOODBYE,
118_00035,SYSTEM,Enjoy your day.,GOODBYE,,
118_00036,USER,I'm looking for a rental car.,INFORM_INTENT,,
118_00036,SYSTEM,What day and time do you want to pick it up? How long will you be needing it?,REQUEST,,
118_00036,USER,I want to pick up the car next Thursday at 15:00. I'll need to have it until March 10th.,INFORM,,
118_00036,SYSTEM,Where would you like to pick up the car?,REQUEST,,
118_00036,USER,I will be in San Francisco.,INFORM,,
118_00036,SYSTEM,I have 6 cars for review. I have a Chevrolet Cruze available at SFO International Airport. That's a standard car and it's ready for March 7th.,OFFER,,
118_00036,USER,What's the cost for that car?,REQUEST,,
118_00036,SYSTEM,That reservation would be $114 altogether.,INFORM,,
118_00036,USER,What else is available?,REQUEST_ALTS,,
118_00036,SYSTEM,I have a Ford Fusion at SFO International Airport for March 7th. That is a standard car.,OFFER,,
118_00036,USER,"Okay, good.",SELECT,,
118_00036,SYSTEM,Do you want to reserve it now?,OFFER_INTENT,,
118_00036,USER,"No, not now.",NEGATE_INTENT,,
118_00036,SYSTEM,Is there anything else I can do for you?,REQ_MORE,,
118_00036,USER,Could I get there by bus?,INFORM_INTENT,,
118_00036,SYSTEM,Where would you be leaving from?,REQUEST,,
118_00036,USER,I will be leaving from SD on Wednesday next week. I need arrangements for four people.,INFORM,,
118_00036,SYSTEM,I have 6 buses for review. The first one leaves at 7:40 am. An economy ticket will cost $62.,OFFER,,
118_00036,USER,"Okay. I changed my mind, I want to price a round trip flight instead.",SELECT,,
118_00036,SYSTEM,Do you want to leave on March 6th?,REQUEST,,
118_00036,USER,I am going to leave on the 4th of March.,INFORM,,
118_00036,SYSTEM,Will you return on March 10th?,REQUEST,,
118_00036,USER,The 11th of this month will be my return date.,INFORM,,
118_00036,SYSTEM,I have a flight at 11:10 am on Alaska Airlines for $117. The return flight takes off at 6:10 am. Would you like that one?,OFFER,,
118_00036,USER,"Okay. Thanks, that's all. I'm done for now.",SELECT,GOODBYE,
118_00036,SYSTEM,Have a great day.,GOODBYE,,
118_00037,USER,I'd like to find a car to rent. I need it starting on the 11th of March until March 13th. I'd like a Compact car.,INFORM,,
118_00037,SYSTEM,Where would you like to get it? And at what time do yo uneed it?,REQUEST,,
118_00037,USER,I'd like to get it in Philadelphia at three in the afternoon.,INFORM,,
118_00037,SYSTEM,There are 6 cars which may work. There's a Compact Honda Fit available at Intercity Terminal on March 11th.,OFFER,,
118_00037,USER,That would work. What about the bus to get there?,INFORM_INTENT,,
118_00037,SYSTEM,Where are you leaving from and when do you want to leave?,REQUEST,,
118_00037,USER,I'm leaving from New York City the day after tomorrow.,INFORM,,
118_00037,SYSTEM,There's a bus leaving at 7:40 am that costs $24 for an Economy ticket.,OFFER,,
118_00037,USER,That would work. I need a round trip flight there. I need four tickets.,SELECT,,
118_00037,SYSTEM,Are you coming back on March 13th?,REQUEST,,
118_00037,USER,"Yes, that would work for me.",AFFIRM,,
118_00037,SYSTEM,"Would you like to leave on March 11th, March 3rd, or another day?",REQUEST,,
118_00037,USER,I'd like to leave on the day after tomorrow.,INFORM,,
118_00037,SYSTEM,I have found 4 flights that would work. Would you like a flight from American Airlines that leaves at 3:45 pm and returns at 4:45 pm? It costs $70.,OFFER,,
118_00037,USER,Does it have 1 stop?,REQUEST,,
118_00037,SYSTEM,It has 0 stops.,INFORM,,
118_00037,USER,Is there another option?,REQUEST_ALTS,,
118_00037,SYSTEM,There's a Delta Airlines flight that leaves at 3:30 pm and returns at 7:25 pm. It costs $57.,OFFER,,
118_00037,USER,That would work.,SELECT,,
118_00037,SYSTEM,Is there anything else?,REQ_MORE,,
118_00037,USER,"No, thanks for the help.",NEGATE,THANK_YOU,
118_00037,SYSTEM,Have a great day!,GOODBYE,,
118_00038,USER,I need a rental car. Can you find me a car in SD for next Friday? I can pick it up in the evening 6:30.,INFORM,,
118_00038,SYSTEM,No problem. How long will you need the car?,REQUEST,,
118_00038,USER,I will need it until March 5th. I need something pretty spacious.,INFORM,,
118_00038,SYSTEM,I found a nice car for you at Santa Fe Depot. It's a Full-size Chevrolet Equinox and will be ready for pickup on March 5th.,OFFER,,
118_00038,USER,"Awesome, that sounds great.",SELECT,,
118_00038,SYSTEM,Would you like me to reserve the vehicle for you?,OFFER_INTENT,,
118_00038,USER,"No, not right now. Can you find me a bus out there? I'm leaving from Vegas and will need Economy extra tickets.",INFORM,,INFORM_INTENT
118_00038,SYSTEM,"Okay, when do you plan to leave?",REQUEST,,
118_00038,USER,I'll be heading out on March 1st.,INFORM,,
118_00038,SYSTEM,"Okay, I found 1 bus for you. The ticket is Economy extra and will cost $52. The bus will be leaving at 3:50 pm.",OFFER,,
118_00038,USER,"Okay, great. That sounds good to me.",SELECT,,
118_00038,SYSTEM,Would you like to buy tickets now?,OFFER_INTENT,,
118_00038,USER,"No, I'm not ready to buy just yet. Thanks.",NEGATE_INTENT,,
118_00038,SYSTEM,Can I help you with anything else today?,REQ_MORE,,
118_00038,USER,Can you search for any round trip flights headed that way?,INFORM_INTENT,,
118_00038,SYSTEM,"Are you leaving on March 1st, March 5th or some other date?",REQUEST,,
118_00038,USER,I'd like to get a flight for March 1st.,INFORM,,
118_00038,SYSTEM,Okay no problem. Will you be returning on March 8th?,REQUEST,,
118_00038,USER,"No, I'll be returning on the 10th of March. I'll also be needing 2 tickets.",INFORM,,
118_00038,SYSTEM,"Alright, I found 3 flights for you. Would you like to fly with American Airlines? The flight will be departing at 7:15 pm. The return flight will be leaving at 4:40 pm. Your total tickets round trip will cost $92.",OFFER,,
118_00038,USER,"Okay, thanks for the info. That's all I need.",SELECT,GOODBYE,
118_00038,SYSTEM,My pleasure. Have a good day.,GOODBYE,,
118_00039,USER,Can you find me a rental car? I want to pick it up next Friday and need it until the 12th. I'd like a large car.,INFORM,,
118_00039,SYSTEM,"Where do you want to pick it up, and at what time?",REQUEST,,
118_00039,USER,I want to pick it up in New York City at half past 12 in the afternoon.,INFORM,,
118_00039,SYSTEM,There is a full-size Chevrolet Equinox available for pickup at Port Authority Station on March 8th.,OFFER,,
118_00039,USER,"Okay, that's fine.",SELECT,,
118_00039,SYSTEM,Should I reserve it for you?,OFFER_INTENT,,
118_00039,USER,"No, not right now. Is there a bus I could take to get there?",INFORM_INTENT,,
118_00039,SYSTEM,When would you be leaving?,REQUEST,,
118_00039,USER,I would leave on the 3rd.,INFORM,,
118_00039,SYSTEM,Where are you coming from?,REQUEST,,
118_00039,USER,I'll be coming from Washington.,INFORM,,
118_00039,SYSTEM,I found an economy bus ticket for $37 that leaves at 8:10 am.,OFFER,,
118_00039,USER,"Okay, sure. Can you look for round trip flights there? Something in economy class on Southwest Airlines that leaves on the 2nd.",SELECT,,
