dialogue_id,speaker,turn,act_1,act_2,act_3
58_00036,SYSTEM,Please confirm you want me to book 2 economy seats on Delta Airlines flight departing from Portland on March 3rd at 1:45 pm and returning from Mexico City on March 11th at 8:45 am.,CONFIRM,,
58_00036,USER,Yep. That's right.,AFFIRM,,
58_00036,SYSTEM,Your flight reservation was a success.,NOTIFY_SUCCESS,,
58_00036,USER,What attractions can I visit while there?,INFORM_INTENT,,
58_00036,SYSTEM,Acuario Inbursa is a Nature Preserve in the area.,OFFER,,
58_00036,USER,Is the place free and child-friendly?,REQUEST,,
58_00036,SYSTEM,It is not free but kid friendly.,INFORM,,
58_00036,USER,Are there any other attractions?,REQUEST_ALTS,,
58_00036,SYSTEM,Arte Carrillo Gil Museum is an area museum.,OFFER,,
58_00036,USER,That sounds perfect.,SELECT,,
58_00036,SYSTEM,Is there anything else I can assist you with?,REQ_MORE,,
58_00036,USER,No. Thanks for your help.,NEGATE,THANK_YOU,
58_00036,SYSTEM,Please enjoy the rest of your day.,GOODBYE,,
58_00037,USER,I need a round trip flight?,INFORM_INTENT,,
58_00037,SYSTEM,Where would you be leaving from and where would you like to go? When would you like to make the trip?,REQUEST,,
58_00037,USER,"I would like to travel premium economy class on a flight from Vegas to Phoenix, AZ on the 6th of this month.",INFORM,,
58_00037,SYSTEM,When would you like to head out?,REQUEST,,
58_00037,USER,On the 1st of this month.,INFORM,,
58_00037,SYSTEM,There is an outbound flight on american airlines for 4:40 pm. It returns at 6:25 am and costs $156,OFFER,,
58_00037,USER,What airport does the flight leave from and at what time does the onward flight land?,REQUEST,,
58_00037,SYSTEM,It leaves Mccarran international airport and the onward flight arrives at 5:54 pm.,INFORM,,
58_00037,USER,That would be suitable. Go ahead and order tickets for 4.,INFORM,INFORM_INTENT,SELECT
58_00037,SYSTEM,You want 4 premium economy seats on an american airlines flight from las vegas to Phoenix. The departing on March 1st at 4:40 pm and returning on March 6th at 6:25 am?,CONFIRM,,
58_00037,USER,There are three people traveling in my group,INFORM,NEGATE,
58_00037,SYSTEM,You would like tickets for 3 for March 1st?,CONFIRM,,
58_00037,USER,"Yes, that would be great. Would I be able to get a refund on the ticket if necessary? When does the return flight arrive?",REQUEST,,AFFIRM
58_00037,SYSTEM,"I have bought the tickets. You would return at 7:39 am. I am sorry, but the tickets are non-refundable.",INFORM,,NOTIFY_SUCCESS
58_00037,USER,"Ok, thanks then. What fun places can I visit when I get there.",THANK_YOU,,
58_00037,SYSTEM,There are 10 suitable attractions. There is an interesting museum called the arizona capitol museum. You will enjoy it.,OFFER,,INFORM_COUNT
58_00037,USER,"Ok, if you say so.",SELECT,,
58_00037,SYSTEM,Is there anything else you need help with?,REQ_MORE,,
58_00037,USER,No. You have been quite helpful. I am good for now.,NEGATE,THANK_YOU,
58_00037,SYSTEM,Take care.,GOODBYE,,
58_00038,USER,I need to find a roundtrip flight please.,INFORM_INTENT,,
58_00038,SYSTEM,When would you like to leave and when would you like to return and from where?,REQUEST,,
58_00038,USER,I'd like to go the day after tomorrow and come back the 13th of this month from Los Angeles.,INFORM,,
58_00038,SYSTEM,What is your destination?,REQUEST,,
58_00038,USER,I'm going to Paris.,INFORM,,
58_00038,SYSTEM,I have 2 flights for you. There's an American Airlines flight leaving at 9:40 AM which comes back at 4:05 AM and that is a $330 ticket.,OFFER,,
58_00038,USER,What time is the return?,REQUEST,,
58_00038,SYSTEM,The return is at 10:40 AM.,INFORM,,
58_00038,USER,What's the arrival time of the onward flight?,REQUEST,,
58_00038,SYSTEM,That has a 7:58 AM arrival.,INFORM,,
58_00038,USER,I think that's perfect.,SELECT,,
58_00038,SYSTEM,How else may I help you?,REQ_MORE,,
58_00038,USER,I'd like to purchase an economy ticket.,INFORM,INFORM_INTENT,
58_00038,SYSTEM,Confirming 1 economy ticket on American Airlines from Los Angeles to Paris on March 3rd leaving at 9:40 AM and returning March 13th at 4:05 AM. The flight is for 1 ticket in economy class.,CONFIRM,,
58_00038,USER,Sounds good. Can that ticket be refunded if necessary and what airport does it fly into?,REQUEST,,AFFIRM
58_00038,SYSTEM,"The flight goes to Charles de Gaulle International Airport, but I'm sorry to say it's not a refundable ticket. The booking is complete.",INFORM,,NOTIFY_SUCCESS
58_00038,USER,"I also want to find some attractions to go to, something with no entry fee.",INFORM,INFORM_INTENT,
58_00038,SYSTEM,There are 10 attractions you might like. The American Church in Paris is a interesting place of worship.,OFFER,,INFORM_COUNT
58_00038,USER,Sounds good to me.,SELECT,,
58_00038,SYSTEM,Do you need anything else?,REQ_MORE,,
58_00038,USER,"No, I don't think so.",NEGATE,THANK_YOU,
58_00038,SYSTEM,Thank you very much.,GOODBYE,,
58_00039,USER,I'd like to fond round trip flights.,INFORM_INTENT,,
58_00039,SYSTEM,Where would you like to leave from? When would you like to depart and return?,REQUEST,,
58_00039,USER,I'd like to leave from SD on the 2nd of this month and am looking to return on March 11th.,INFORM,,
58_00039,SYSTEM,Where would you like to go to?,REQUEST,,
58_00039,USER,I want to go to SF.,INFORM,,
58_00039,SYSTEM,There are 5 flights that match your criteria. There is an Alaska Airlines flight leaving at 11:10 am and returning at 6:10 am. The total cost for a ticket is $116.,OFFER,,
58_00039,USER,That sounds great.,SELECT,,
58_00039,SYSTEM,Would you like me to buy tickets?,OFFER_INTENT,,
58_00039,USER,Yes please go ahead and make the booking.,AFFIRM_INTENT,,
58_00039,SYSTEM,Okay so to confirm: You'd like to book 1 Economy ticket on an Alaska Airlines flight from San Diego to San Francisco leaving at 11:10 am on March 2nd. You will be returning on March 11th at 6:10 am.,CONFIRM,,
58_00039,USER,That's great. When does the flight arrive at the destination and which airport does it fly to?,REQUEST,,AFFIRM
58_00039,SYSTEM,Your ticket has been confirmed. For your onward flight you will arrive at 12:50 pm at SFO International Airport.,INFORM,,NOTIFY_SUCCESS
58_00039,USER,I'd like to find attractions at the destination.,INFORM_INTENT,,
58_00039,SYSTEM,There are 10 attractions I have found at that location. How about a Historical Landmark like Alcatraz?,OFFER,,INFORM_COUNT
58_00039,USER,That sounds interesting. How about any other attractions?,REQUEST_ALTS,,
58_00039,SYSTEM,I really think you should go to Alcatraz Island. It is a great Historical Landmark.,OFFER,,
58_00039,USER,Okay thanks. I don't need help with anything else.,SELECT,GOODBYE,
58_00039,SYSTEM,I hope you enjoy your trip.,GOODBYE,,
58_00040,USER,I'm looking for a round trip flight on Delta Airlines.,INFORM,INFORM_INTENT,
58_00040,SYSTEM,Where are you going?,REQUEST,,
58_00040,USER,LAX.,INFORM,,
58_00040,SYSTEM,When would you like to leave and return? Where will your trip begin?,REQUEST,,
58_00040,USER,I'm leaving from NY from the 3rd of this month until March 13th.,INFORM,,
58_00040,SYSTEM,Delta Airlines has 1 nice flight leaving at 6 am and returning at 12:45 pm for $301.,OFFER,,
58_00040,USER,I would like to purchase tickets for that flight.,INFORM_INTENT,SELECT,
58_00040,SYSTEM,With your permission 1 Economy ticket on Delta Airlines from New York on March 3rd to Los Angeles and a return flight March 13th at 12:45 pm with an onward flight leaving at 6 am will be purchased.,CONFIRM,,
58_00040,USER,Permission Granted.,AFFIRM,,
58_00040,SYSTEM,The ticket is yours.,NOTIFY_SUCCESS,,
58_00040,USER,Can I get my money back?,REQUEST,,
58_00040,SYSTEM,Yes.,INFORM,,
58_00040,USER,Great. What are some attractions in the area?,THANK_YOU,,
58_00040,SYSTEM,One of 10 found is a Historical Landmark called Angels Flight Railway.,OFFER,,INFORM_COUNT
58_00040,USER,What else did you find?,REQUEST_ALTS,,
58_00040,SYSTEM,I found a Museum called Autry Museum of the American West.,OFFER,,
58_00040,USER,Nice.,SELECT,,
58_00040,SYSTEM,Do you need further assistance?,REQ_MORE,,
58_00040,USER,Thanks to you no.,NEGATE,THANK_YOU,
58_00040,SYSTEM,Have a good one.,GOODBYE,,
58_00041,USER,I want to search round trip flights.,INFORM_INTENT,,
58_00041,SYSTEM,Where from will you be taking flight from?,REQUEST,,
58_00041,USER,I would like to the flight from ATL.,INFORM,,
58_00041,SYSTEM,"What is your destination, date of departure and the return date?",REQUEST,,
58_00041,USER,"I will be leaving to Toronto, Canada on the 1st. I will return on March 7th.",INFORM,,
58_00041,SYSTEM,There are 2 flights. One is an American Airlines flight leaving at 3:25 pm and the return flight departs at 5:55 am. The ticket costs $217.,OFFER,,
58_00041,USER,Which airport will you be taking the flight from?,REQUEST,,
58_00041,SYSTEM,I want to take the flight from Hartsfield-Jackson International Airport.,INFORM,,
58_00041,USER,When will the onward flight reach the destination?,REQUEST,,
58_00041,SYSTEM,The onward flight reaches the destination at 8:28 pm.,INFORM,,
58_00041,USER,Can you look for any other available flight?,REQUEST_ALTS,,
58_00041,SYSTEM,I found a Delta Airlines flight which takes off at 7:50 am and the return flight departs at 7:15 am. The ticket costs $205.,OFFER,,
58_00041,USER,Okay. That sounds great.,SELECT,,
58_00041,SYSTEM,Would you like me to buy tickets for the flight?,OFFER_INTENT,,
58_00041,USER,"Yes, Please book two economy tickets for the flight.",AFFIRM_INTENT,INFORM,
58_00041,SYSTEM,Please confirm: You want me to book 2 Economy class tickets in Delta Airlines traveling from Atlanta at 7:50 am on March 1st to Toronto. And the return flight departs at 7:15 am on March 7th.,CONFIRM,,
58_00041,USER,"Yes, That is correct.",AFFIRM,,
58_00041,SYSTEM,Your ticket have been booked successfully.,NOTIFY_SUCCESS,,
58_00041,USER,Can you tell me departure time for the onward flight?,REQUEST,,
58_00041,SYSTEM,The departure time for the onward flight is 5:08 pm.,INFORM,,
58_00041,USER,Thank you! Can you find me some child friendly museum without any entry fee?,THANK_YOU,,
58_00041,SYSTEM,There is a museum called Black Creek Pioneer Village.,OFFER,,
58_00041,USER,"Okay, That sounds good to me.",SELECT,,
58_00041,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
58_00041,USER,No. That will be all. Thank you!,NEGATE,THANK_YOU,
58_00041,SYSTEM,I am glad I could help. Have a nice day.,GOODBYE,,
58_00042,USER,Get me a prime ticket for one to Las Vegas. I feel lucky.,INFORM,,INFORM_INTENT
58_00042,SYSTEM,When will you go? Where are you leaving from and when do you want to come back?,REQUEST,,
58_00042,USER,"I'll leave on the 1st from Portland and have to get back to Work next Wednesday, unless I win the big jackpot.",INFORM,,
58_00042,SYSTEM,You have 4 choices. What about the 5 am American Airlines the return on that leaves at 5:30 am. You damage on that would be $237.,OFFER,,
58_00042,USER,"Fine, just do that.",INFORM_INTENT,SELECT,
58_00042,SYSTEM,"Here's what I have: 1 leaving Portland on March 1st on American Airlines, economy at 5 am. You're going to Las Vegas and you'll stay until you board the return trip on March 6th at 5:30 am.",CONFIRM,,
58_00042,USER,Right o. When do I land in Vegas?,REQUEST,AFFIRM,
58_00042,SYSTEM,Your tickets are set. You'll land at 9:45 am in Vegas.,INFORM,NOTIFY_SUCCESS,
58_00042,USER,"Fine, is there an Amusement Park I can dump my kids in while I gamble?",THANK_YOU,,
58_00042,SYSTEM,"Sure, try SkyJump. It's a theme park there that will keep the kids enthralled.",OFFER,,
58_00042,USER,There is a fee to get in right? How can I reach them for detail?,REQUEST,,
58_00042,SYSTEM,"No, definately not free. You should give them a call at 702-380-7777.",INFORM,,
58_00042,USER,"Great, what else is there to do in vegas?",REQUEST_ALTS,,
58_00042,SYSTEM,"Sorry, not too very much for kids in Vegas, when they're alone. Anything else though?",NOTIFY_FAILURE,REQ_MORE,
58_00042,USER,"Nope, you goter.",NEGATE,THANK_YOU,
58_00042,SYSTEM,"Fine, what happens in Vegas..well you know the rest.",GOODBYE,,
58_00043,USER,I'd like a round trip flight and I'm leaving march 3rd.,INFORM,INFORM_INTENT,
58_00043,SYSTEM,"Sure, when will you be back?",REQUEST,,
58_00043,USER,the 9th of this month.,INFORM,,
58_00043,SYSTEM,Where are you going?,REQUEST,,
58_00043,USER,"Phoenix, AZ",INFORM,,
58_00043,SYSTEM,"Great, please tell me where you'll be leaving from?",REQUEST,,
58_00043,USER,Ciudad de Mexico,INFORM,,
58_00043,SYSTEM,How about a 8:05 am American airlines flight that returns at 7:35 am for $261?,OFFER,,
58_00043,USER,"Great, please purchase the ticket for one person.",INFORM,INFORM_INTENT,SELECT
58_00043,SYSTEM,Please confirm the flight: 1 american airlines economy ticket from mexico city to phoenix on march 3rd until march 9th at 8:05 am and returning at 7:35 am.,CONFIRM,,
58_00043,USER,Perfect.,AFFIRM,,
58_00043,SYSTEM,Confirmed,NOTIFY_SUCCESS,,
58_00043,USER,Are there an attractions in that location?,INFORM_INTENT,,
58_00043,SYSTEM,"Yes, a fun museum called Arizona Capitol Museum.",OFFER,,
58_00043,USER,Awesome.,SELECT,,
58_00043,SYSTEM,Would you like anything else?,REQ_MORE,,
58_00043,USER,"Nope, that's all. Thanks.",NEGATE,THANK_YOU,
58_00043,SYSTEM,Have a safe trip.,GOODBYE,,
58_00044,USER,I'm looking to get a round trip flight coming up.,INFORM_INTENT,,
58_00044,SYSTEM,Sure thing. What city would you like to fly to? When are you planning on leaving and coming back? I can see what is available for your schedule.,REQUEST,,
58_00044,USER,"I would like to depart on the 2nd of March and fly out to Seattle, WA. I would like to get back home on the 10th of March.",INFORM,,
58_00044,SYSTEM,What city did you want to fly out of?,REQUEST,,
58_00044,USER,I'm going to fly out of Toronto.,INFORM,,
58_00044,SYSTEM,"I was able to find a flight with American Airlines. The one flying from Toronto leaves early, at 5:55 am. The returning flight from Seattle is in the morning at 8:15 Am. It comes out to a total of $306 per ticket.",OFFER,,
58_00044,USER,That should work out fine for me. Can we go ahead and grab a ticket?,INFORM_INTENT,SELECT,
58_00044,SYSTEM,"No problem. Just to confirm everything before the purchase, you will be flying out of Toronto to Seattle on March 2nd at 5:55 am. You will be flying back on March 10th at 8:15 am. The flight is through American Airlines, and you only need 1 Economy ticket. Does this all sound correct?",CONFIRM,,
58_00044,USER,"Yep, that sounds perfect for me.",AFFIRM,,
58_00044,SYSTEM,Great. I was able to successfully purchase your ticket!,NOTIFY_SUCCESS,,
58_00044,USER,What airport am I arriving at in Seattle?,REQUEST,,
58_00044,SYSTEM,It is the Seattle-Tacoma International Airport.,INFORM,,
58_00044,USER,What times are my flights going to arrive? Both leaving and returning.,REQUEST,,
58_00044,SYSTEM,"You will arrive in Seattle at 12:15 pm. Coming back to Toronto, you will get here at 9:54 pm.",INFORM,,
58_00044,USER,Great. Thanks for your assistance. I want to do something fun while I'm there. Is there anything you'd recommend?,THANK_YOU,,
58_00044,SYSTEM,I was able to find 10 attractions that you may be into checking out. One of which is Brandon Lee and Bruce Lee's grave site. It's a popular tourist attraction that may be of interest.,OFFER,,INFORM_COUNT
58_00044,USER,"Alright, that sounds cool. What kind of other historical spot could I check out while I'm in town?",INFORM,REQUEST_ALTS,
58_00044,SYSTEM,I found 2 more attractions you might be interested in. One of which is the Fremont Troll statue under the Fremont bridge. This is a popular Historical Landmark.,OFFER,,INFORM_COUNT
58_00044,USER,Is that somewhere that would be good to bring kids to?,REQUEST,,
58_00044,SYSTEM,It doesn't appear to be the most kid friendly attraction in the area.,INFORM,,
58_00044,USER,"Alright, that's fine. I'm all set for now. Thanks again!",SELECT,GOODBYE,
58_00044,SYSTEM,Have a great trip!,GOODBYE,,
58_00045,USER,I'm looking for round trip flights.,INFORM_INTENT,,
58_00045,SYSTEM,What date are you departing on? What cities are you traveling between?,REQUEST,,
58_00045,USER,"I'm departing on next Tuesday from Seattle, WA and returning on the 9th of this month.",INFORM,,
58_00045,SYSTEM,Where are to traveling to?,REQUEST,,
58_00045,USER,"I'm traveling to Toronto, Ontario.",INFORM,,
58_00045,SYSTEM,I found 2 flights for the trip. There is an American Airlines flight departing at 8:15 am. The return flight departs at 10:05 am and it is $324.,OFFER,,
58_00045,USER,That flight works for me.,SELECT,,
58_00045,SYSTEM,Do you want to purchase tickets now?,OFFER_INTENT,,
58_00045,USER,"Yes, I'd like to purchase an economy ticket.",AFFIRM_INTENT,INFORM,
58_00045,SYSTEM,"Okay, I have 1 economy ticket for an American Airlines flight departing on March 5th at 8:15 am from Seattle traveling to Toronto. The return flight departs at 10:05 am on March 9th, correct?",CONFIRM,,
58_00045,USER,"Yes, that is correct.",AFFIRM,,
58_00045,SYSTEM,I have successfully purchased the ticket.,NOTIFY_SUCCESS,,
58_00045,USER,"Thank you. I'm also looking for a wildlife spot attraction there, can you help?",THANK_YOU,,
58_00045,SYSTEM,I found 2 attractions that might work. How about the Nature Preserve Ripley's Aquarium of Canada?,OFFER,,INFORM_COUNT
58_00045,USER,Is it free to enter?,REQUEST,,
58_00045,SYSTEM,"No, entry is not free.",INFORM,,
58_00045,USER,Is this place child-friendly?,REQUEST,,
58_00045,SYSTEM,"Yes, it is child-friendly.",INFORM,,
58_00045,USER,"Thank you, that is all I needed.",SELECT,GOODBYE,
58_00045,SYSTEM,Have a great day!,GOODBYE,,
58_00046,USER,Can you help me find round trip flights?,INFORM_INTENT,,
58_00046,SYSTEM,When are you planning to leave and return? Where will you be leaving from.,REQUEST,,
58_00046,USER,I'm leaving from CDMX this Saturday and want to return on the 14th of this month.,INFORM,,
58_00046,SYSTEM,Where would you like to go?,REQUEST,,
58_00046,USER,I'm going to Portland.,INFORM,,
58_00046,SYSTEM,How about an American Airlines flight leaving at 7:25 pm and returning at 7:20 am? Tickets for this flight cost $290?,OFFER,,
58_00046,USER,That would work for me. Please go ahead and buy an economy class ticket.,INFORM,INFORM_INTENT,SELECT
58_00046,SYSTEM,Sure no problem. So to confirm: You would like 1 economy ticket on An American Airlines flight leaving from Mexico City to Portland on March 2nd at 7:25 pm. The return flight leaves at 7:20 am on March 14th.,CONFIRM,,
58_00046,USER,that's great. Is the ticket refundable and where will the flight be leaving from?,REQUEST,,AFFIRM
58_00046,SYSTEM,Your ticket has been booked. The ticket is not refundable and your flight leaves from Benito Juarez International Airport.,INFORM,,NOTIFY_SUCCESS
58_00046,USER,Are there any attractions at the destination location?,INFORM_INTENT,,
58_00046,SYSTEM,Yes I have found 10 attractions for you. How about a park visit to Crystal Springs Rhododendron Garden?,OFFER,,INFORM_COUNT
58_00046,USER,That would be perfect.,SELECT,,
58_00046,SYSTEM,Do you need help with anything else?,REQ_MORE,,
58_00046,USER,No thanks that's it for now.,NEGATE,THANK_YOU,
58_00046,SYSTEM,"Okay great, Enjoy your trip.",GOODBYE,,
58_00047,USER,Could you find round trip flights for me?,INFORM_INTENT,,
58_00047,SYSTEM,Where do you want to leave from? When will you leave and come back?,REQUEST,,
58_00047,USER,I will leave from ATL. I want to leave on 5th of March and return on the 12th.,INFORM,,
58_00047,SYSTEM,Where will you go?,REQUEST,,
58_00047,USER,I want to go to NY.,INFORM,,
58_00047,SYSTEM,This is an American Airlines flight which has an outbound flight of 6:25 am. The return flight leaves at 11:20 am. This ticket costs $140.,OFFER,,
58_00047,USER,That sounds good. Would you purchase the tickets? I need one economy ticket.,INFORM,,INFORM_INTENT
58_00047,SYSTEM,"Okay, could you confirm that you want 1 ticket in Economy class leaving from Atlanta and are going to New York, on American Airlines? You will depart on March 5th at 6:25 am and return on March 12th. The return flight departs at 11:20 am.",CONFIRM,,
58_00047,USER,Sounds great.,AFFIRM,,
58_00047,SYSTEM,Your ticket was confirmed.,NOTIFY_SUCCESS,,
58_00047,USER,What airport does the flight arrive at?,REQUEST,,
58_00047,SYSTEM,The flight arrives at JFK International Airport.,INFORM,,
58_00047,USER,Thank you for helping. Would you show me some attractions in New York?,THANK_YOU,,
58_00047,SYSTEM,There are 10 attractions that could interest you. How about 92nd Street Y? It's a Performing Arts Venue.,OFFER,,INFORM_COUNT
58_00047,USER,Sounds cool.,SELECT,,
58_00047,SYSTEM,Could I help with something else?,REQ_MORE,,
58_00047,USER,"No, that is it but it was very helpful.",NEGATE,THANK_YOU,
58_00047,SYSTEM,Have a good trip!,GOODBYE,,
58_00048,USER,I need to search round trip flights on the 7th.,INFORM,INFORM_INTENT,
58_00048,SYSTEM,When will you be returning?,REQUEST,,
58_00048,USER,I will be returning on the 9th of this month.,INFORM,,
58_00048,SYSTEM,Where will you be coming from and where do want to go?,REQUEST,,
58_00048,USER,"I will leaving from NY going to Seattle, WA.",INFORM,,
58_00048,SYSTEM,I have found a flight with American Airlines that leaves at 3:40 pm and the return flight leaves at 4 pm for $301.,OFFER,,
58_00048,USER,Will I be able to refund the ticket if necessary?,REQUEST,,
58_00048,SYSTEM,No the ticket is not refundable.,INFORM,,
58_00048,USER,Is there any others? I would like to return on March 12th.,INFORM,REQUEST_ALTS,
58_00048,SYSTEM,There is 3 other flights I have found. there is one with Delta Airlines that leaves at 6 am. The return flight leaves at 3:15 pm. The cost of the ticket is $322.,OFFER,,
58_00048,USER,That sounds great.,SELECT,,
58_00048,SYSTEM,Would you like to make reservations?,OFFER_INTENT,,
58_00048,USER,"Yes I would, but want only tickets that are refundable as my plans may change. I need 2 tickets.",AFFIRM_INTENT,INFORM,
58_00048,SYSTEM,So you would like me to book 2 Economy round trip tickets with Delta Airlines departing on March 7th from New York going to Seattle that leaves at 6 am and returning on March 12th at 3:15 pm?,CONFIRM,,
58_00048,USER,Yes I would.,AFFIRM,,
58_00048,SYSTEM,Your reservations are confirmed.,NOTIFY_SUCCESS,,
58_00048,USER,When does the flight arrive at my onward destination.,REQUEST,,
58_00048,SYSTEM,You will arrive at your onward destination at 11:45 am.,INFORM,,
58_00048,USER,Thanks. What attractions are there?,THANK_YOU,,
58_00048,SYSTEM,Brandon Lee and Bruce Lee's Grave site is Tourist Attraction.,OFFER,,
58_00048,USER,"Great, Is there any others?",REQUEST_ALTS,,
58_00048,SYSTEM,"Yes, You can visit a Museum that is called Burke Museum of Natural History and Culture.",OFFER,,
58_00048,USER,"Thanks, I am all set.",SELECT,GOODBYE,
58_00048,SYSTEM,Have a great time.,GOODBYE,,
58_00049,USER,Can you help me find round trip flights?,INFORM_INTENT,,
58_00049,SYSTEM,"Sure, Whats your destination and where and when will you be departing from?",REQUEST,,
58_00049,USER,"I'm leaving from NYC on March 4th going to Portland, OR.",INFORM,,
58_00049,SYSTEM,When do you plan on returning?,REQUEST,,
58_00049,USER,I'd like to come back on the 7th.,INFORM,,
58_00049,SYSTEM,I've found 3 flights for you. The first one is an American Airlines flight leaving at 4:45 pm and the return flight departs at 5 am. Ticket price is $304 per ticket.,OFFER,,
58_00049,USER,What time will the onward flight be arriving?,REQUEST,,
58_00049,SYSTEM,The onward flight will be arriving at 11:53 pm.,INFORM,,
58_00049,USER,That flight sounds like a match to me.,SELECT,,
58_00049,SYSTEM,Would you like to purchase tickets for the flight?,OFFER_INTENT,,
58_00049,USER,"Yes, I'd love to.",AFFIRM_INTENT,,
58_00049,SYSTEM,Please confirm that you'd like to purchase 1 economy ticket for American Airlines departing at 4:45 pm March 4th from New York to Portland with a return flight on March 7th at 5 am.,CONFIRM,,
58_00049,USER,"That is correct. Is the ticket refundable, What time will the return flight be arriving?",REQUEST,,AFFIRM
58_00049,SYSTEM,"Your ticket has been purchased, it is not refundable. The return flight will be arriving at 6:01 pm.",INFORM,,NOTIFY_SUCCESS
58_00049,USER,Can you tell me about some attractions there?,INFORM_INTENT,,
58_00049,SYSTEM,There is a park you may enjoy visiting called Crystal Springs Rhododendron Garden.,OFFER,,
58_00049,USER,"Awesome, thanks.",SELECT,,
58_00049,SYSTEM,Is there anything else I can help you with?,REQ_MORE,,
58_00049,USER,No that all the help I needed thank you.,NEGATE,THANK_YOU,
58_00049,SYSTEM,"You're welcome, Have a great day.",GOODBYE,,
58_00050,USER,Will you find round trip flights?,INFORM_INTENT,,
58_00050,SYSTEM,Departure and return dates? Leaving from where?,REQUEST,,
58_00050,USER,I'm leaving Sunday this week from Philadelphia and returning 9th of this month.,INFORM,,
58_00050,SYSTEM,What's the destination?,REQUEST,,
58_00050,USER,"Paris, France.",INFORM,,
58_00050,SYSTEM,I found 2 flights. American Airlines outbound flight leaves at 4:45 pm and returns at 4:05 am for $305.,OFFER,,
58_00050,USER,Anything else?,REQUEST_ALTS,,
58_00050,SYSTEM,Delta Airlines leaves at 12:20 pm and return flight leaves at 5:35 pm for $377.,OFFER,,
58_00050,USER,Great. Will you buy tickets?,INFORM_INTENT,SELECT,
58_00050,SYSTEM,Please confirm 1 Economy ticket from Philadelphia to Paris on Delta Airlines with departure on March 3rd and return on March 9th. Onward flight leaves at 12:20 pm and return flight at 5:35 pm.,CONFIRM,,
58_00050,USER,That's fine.,AFFIRM,,
58_00050,SYSTEM,I've completed your reservation.,NOTIFY_SUCCESS,,
58_00050,USER,How many stops? What's the arrival time of return flight?,REQUEST,,
58_00050,SYSTEM,Return flight arrives at 0:16 am with 1 stop.,INFORM,,
58_00050,USER,Thanks. Will you find attractions?,THANK_YOU,,
58_00050,SYSTEM,"I found 10. American Church in Paris, a Place of Worship, is one of them.",OFFER,,INFORM_COUNT
58_00050,USER,Cool. That's all.,SELECT,GOODBYE,
58_00050,SYSTEM,Have a great day.,GOODBYE,,
58_00051,USER,"I will be traveling soon, are there some round trips available?",INFORM_INTENT,,
58_00051,SYSTEM,When are you planing to travel? What is your destination and from where are you departing?,REQUEST,,
58_00051,USER,I want something in Seattle on the 4th of this month and returning the 11th of March.,INFORM,,
58_00051,SYSTEM,What is your destination?,REQUEST,,
58_00051,USER,"I want to go to Vancouver, BC.",INFORM,,
58_00051,SYSTEM,There is a flight from Delta Airlines. The departure takes off at 8:45 am and the return flight takes off at 3:20 am. It has a cost of $273.,OFFER,,
58_00051,USER,"Sounds great, can you book a ticket for me?",INFORM_INTENT,SELECT,
58_00051,SYSTEM,Please confirm: Booking 1 economy class ticket from Delta Airlines. Departing from Seattle on March 4th at 8:45 am with destination to Vancouver. Returning on March 11th at 3:20 am.,CONFIRM,,
58_00051,USER,That is correct. From which airport does the flight leaves and at what hour does it arrive?,REQUEST,,AFFIRM
58_00051,SYSTEM,The ticket has been booked. It arrives at 7:49 pm to Vancouver and arrives to YVR International Airport.,INFORM,,NOTIFY_SUCCESS
58_00051,USER,"Thanks a lot. I would also like to go visit something in there. I'm trying to save money so look for something free, maybe a park.",THANK_YOU,,
58_00051,SYSTEM,There are 2 things you might like. There is the Park Bloedel Conservatory.,OFFER,,INFORM_COUNT
58_00051,USER,What other things are there? Look for something chield-friendly.,INFORM,REQUEST_ALTS,
58_00051,SYSTEM,There is 1 other park you might like. There is the Dr. Sun Yat-Sen classical Chinese garden.,OFFER,,INFORM_COUNT
58_00051,USER,What is the contact number?,REQUEST,,
58_00051,SYSTEM,Their phone number is 604-662-3207.,INFORM,,
58_00051,USER,"That's great, that is all for now.",SELECT,GOODBYE,
58_00051,SYSTEM,Have a great day.,GOODBYE,,
58_00052,USER,Will you fine round trip flights?,INFORM_INTENT,,
58_00052,SYSTEM,Departure and return dates? What's the destination?,REQUEST,,
58_00052,USER,Will you find flights for three to CDMX that leaves tomorrow and return on March 12th.,INFORM,,
58_00052,SYSTEM,Where are you departing from ?,REQUEST,,
58_00052,USER,Los Angeles.,INFORM,,
58_00052,SYSTEM,I found 3 flights. American Airlines offers an outbound flight that leaves at 2:45 pm and returns flight leaves at 8:05 am for $163.,OFFER,,
58_00052,USER,Will you find flights for 4?,INFORM,REQUEST_ALTS,
58_00052,SYSTEM,Delta Airlines has outbound flight that leaves at 9:15 am and return flight that leaves at 1:45 pm for $242.,OFFER,,
58_00052,USER,What's the return flight's arrival time? Does it have zero stops?,REQUEST,,
58_00052,SYSTEM,Return flight arrives at 5:15 pm with 1 stop.,INFORM,,
58_00052,USER,That's great.,SELECT,,
58_00052,SYSTEM,Want to buy tickets?,OFFER_INTENT,,
58_00052,USER,Yes in Economy.,AFFIRM_INTENT,INFORM,
58_00052,SYSTEM,Please confirm 4 Economy tickets on Delta Airlines from Los Angeles to Mexico City with departure on March 2nd and return on March 12th. Onward flight departs at 9:15 am whereas return flight departs at 1:45 pm.,CONFIRM,,
